(4387, [8986620, 8986622, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575, 8984575], 1)
(4388, [8986625, 8986626, 8986627, 8986628, 8986630, 8986633, 8986636, 8986637, 8986638, 8986639, 8986640, 8986642, 8986645, 8986649, 8986652, 8986653], 1)
(4389, [8988702, 8988704, 8988707, 8988712, 8988713, 8988715, 8988717, 8988718, 8988719, 8988722, 8988723, 8988725, 8988726, 8988727, 8988729, 8988730], 1)
(4390, [8990781, 8990783, 8990785, 8990786, 8990789, 8990793, 8990796, 8990797, 8990798, 8990808, 8990809, 8990813, 8990814, 8990815, 8990816, 8990819], 1)
(4391, [8992868, 8992869, 8992873, 8992877, 8992879, 8992880, 8992881, 8992882, 8992884, 8992885, 8992886, 8992891, 8992892, 8992893, 8992894, 8992895], 1)
(4392, [8994946, 8994947, 8994948, 8994952, 8994954, 8994955, 8994956, 8994958, 8994959, 8994961, 8994963, 8994964, 8994965, 8994966, 8994968, 8994969], 1)
(4393, [8997024, 8997025, 8997026, 8997029, 8997030, 8997033, 8997036, 8997037, 8997038, 8997041, 8997042, 8997043, 8997044, 8997048, 8997049, 8997053], 1)
(4394, [8999102, 8999103, 8999105, 8999108, 8999109, 8999111, 8999112, 8999113, 8999114, 8999117, 8999119, 8999120, 8999121, 8999122, 8999123, 8999125], 1)
(4395, [9001174, 9001175, 9001177, 9001180, 9001182, 9001186, 9001187, 9001190, 9001191, 9001193, 9001195, 9001196, 9001197, 9001200, 9001207, 9001208], 1)
(4396, [9003257, 9003258, 9003259, 9003260, 9003263, 9003266, 9003267, 9003268, 9003273, 9003274, 9003278, 9003279, 9003283, 9003284, 9003285, 9003287], 1)
(4397, [9005336, 9005337, 9005338, 9005342, 9005343, 9005345, 9005346, 9005347, 9005348, 9005350, 9005351, 9005352, 9005354, 9005355, 9005358, 9005360], 1)
(4398, [9007409, 9007410, 9007412, 9007417, 9007418, 9007419, 9007420, 9007421, 9007425, 9007426, 9007427, 9007428, 9007432, 9007433, 9007435, 9007436], 1)
(4399, [9009485, 9009486, 9009487, 9009489, 9009490, 9009491, 9009492, 9009494, 9009496, 9009498, 9009499, 9009502, 9009503, 9009504, 9009505, 9009507], 1)
(4400, [9011560, 9011561, 9011562, 9011563, 9011564, 9011566, 9011568, 9011569, 9011570, 9011571, 9011572, 9011573, 9011574, 9011576, 9011577, 9011578], 1)
(4401, [9013627, 9013630, 9013631, 9013634, 9013635, 9013636, 9013637, 9013638, 9013640, 9013641, 9013645, 9013648, 9013654, 9013655, 9013657, 9013658], 1)
(4402, [9015707, 9015708, 9015710, 9015711, 9015712, 9015713, 9015714, 9015716, 9015719, 9015722, 9015724, 9015725, 9015726, 9015728, 9015729, 9015730], 1)
(4403, [9017779, 9017781, 9017783, 9017784, 9017785, 9017787, 9017788, 9017789, 9017790, 9017793, 9017796, 9017797, 9017799, 9017801, 9017804, 9017805], 1)
(4404, [9019857, 9019859, 9019861, 9019862, 9019863, 9019864, 9019865, 9019866, 9019867, 9019871, 9019872, 9019873, 9019874, 9019875, 9019877, 9019878], 1)
(4405, [9021928, 9021932, 9021936, 9021938, 9021940, 9021943, 9021944, 9021946, 9021947, 9021948, 9021949, 9021951, 9021953, 9021954, 9021955, 9021957], 1)
(4406, [9024006, 9024009, 9024010, 9024011, 9024015, 9024016, 9024017, 9024019, 9024020, 9024032, 9024033, 9024035, 9024037, 9024040, 9024043, 9024044], 1)
(4407, [9026093, 9026096, 9026097, 9026101, 9026104, 9026107, 9026108, 9026111, 9026112, 9026113, 9026115, 9026117, 9026118, 9026122, 9026123, 9026126], 1)
(4408, [9028175, 9028176, 9028178, 9028179, 9028180, 9028183, 9028184, 9028186, 9028187, 9028189, 9028190, 9028192, 9028193, 9028197, 9028198, 9028200], 1)
(4409, [9030250, 9030251, 9030252, 9030254, 9030256, 9030257, 9030258, 9030259, 9030260, 9030262, 9030264, 9030265, 9030266, 9030267, 9030269, 9030271], 1)
(4410, [9032320, 9032325, 9032327, 9032328, 9032330, 9032332, 9032334, 9032335, 9032336, 9032337, 9032340, 9032341, 9032343, 9032344, 9032347, 9032350], 1)
(4411, [9034399, 9034400, 9034401, 9034402, 9034403, 9034412, 9034414, 9034415, 9034416, 9034419, 9034421, 9034424, 9034427, 9034429, 9034430, 9034431], 1)
(4412, [9036480, 9036481, 9036482, 9036485, 9036487, 9036488, 9036490, 9036492, 9036494, 9036497, 9036499, 9036500, 9036501, 9036502, 9036503, 9036504], 1)
(4413, [9038553, 9038554, 9038555, 9038557, 9038558, 9038561, 9038562, 9038563, 9038567, 9038568, 9038569, 9038570, 9038573, 9038574, 9038578, 9038579], 1)
(4414, [9040628, 9040630, 9040632, 9040633, 9040635, 9040637, 9040638, 9040640, 9040641, 9040643, 9040645, 9040646, 9040649, 9040650, 9040653, 9040654], 1)
(4415, [9042704, 9042705, 9042706, 9042709, 9042710, 9042713, 9042716, 9042718, 9042719, 9042720, 9042721, 9042723, 9042725, 9042726, 9042729, 9042731], 1)
(4416, [9044781, 9044786, 9044787, 9044790, 9044791, 9044796, 9044797, 9044798, 9044804, 9044809, 9044810, 9044812, 9044814, 9044816, 9044817, 9044821], 1)
(4417, [9046870, 9046871, 9046872, 9046874, 9046875, 9046876, 9046878, 9046879, 9046881, 9046882, 9046886, 9046888, 9046889, 9046891, 9046892, 9046893], 1)
(4418, [9048942, 9048944, 9048947, 9048949, 9048950, 9048951, 9048952, 9048953, 9048955, 9048957, 9048958, 9048959, 9048961, 9048964, 9048968, 9048970], 1)
(4419, [9051020, 9051022, 9051023, 9051024, 9051026, 9051027, 9051029, 9051033, 9051034, 9051036, 9051038, 9051039, 9051040, 9051042, 9051044, 9051045], 1)
(4420, [9053094, 9053095, 9053099, 9053100, 9053101, 9053102, 9053104, 9053105, 9053108, 9053110, 9053113, 9053114, 9053116, 9053117, 9053118, 9053121], 1)
(4421, [9055174, 9055175, 9055176, 9055177, 9055178, 9055182, 9055184, 9055186, 9055187, 9055188, 9055189, 9055190, 9055191, 9055193, 9055195, 9055196], 1)
(4422, [9057245, 9057246, 9057247, 9057249, 9057250, 9057252, 9057253, 9057254, 9057256, 9057260, 9057261, 9057263, 9057264, 9057266, 9057267, 9057268], 1)
(4423, [9059320, 9059321, 9059322, 9059323, 9059324, 9059327, 9059330, 9059331, 9059333, 9059334, 9059336, 9059337, 9059339, 9059340, 9059341, 9059345], 1)
(4424, [9061394, 9061395, 9061397, 9061402, 9061403, 9061405, 9061406, 9061407, 9061409, 9061411, 9061414, 9061415, 9061416, 9061419, 9061423, 9061426], 1)
(4425, [9063477, 9063478, 9063480, 9063484, 9063485, 9063490, 9063491, 9063492, 9063493, 9063498, 9063499, 9063500, 9063501, 9063502, 9063506, 9063507], 1)
(4426, [9065556, 9065558, 9065559, 9065560, 9065561, 9065563, 9065565, 9065566, 9065567, 9065569, 9065570, 9065571, 9065572, 9065574, 9065576, 9065577], 1)
(4427, [9067626, 9067627, 9067628, 9067630, 9067631, 9067633, 9067634, 9067635, 9067637, 9067641, 9067642, 9067644, 9067645, 9067646, 9067647, 9067649], 1)
(4428, [9069698, 9069699, 9069701, 9069703, 9069707, 9069710, 9069711, 9069712, 9069713, 9069714, 9069715, 9069716, 9069718, 9069719, 9069720, 9069721], 1)
(4429, [9071772, 9071773, 9071775, 9071776, 9071777, 9071778, 9071783, 9071789, 9071790, 9071791, 9071792, 9071793, 9071794, 9071795, 9071796, 9071798], 1)
(4430, [9073847, 9073849, 9073850, 9073851, 9073852, 9073853, 9073855, 9073857, 9073860, 9073865, 9073866, 9073868, 9073870, 9073871, 9073874, 9073875], 1)
(4431, [9075924, 9075928, 9075931, 9075932, 9075933, 9075934, 9075935, 9075940, 9075941, 9075942, 9075944, 9075946, 9075948, 9075950, 9075951, 9075953], 1)
(4432, [9078003, 9078004, 9078006, 9078008, 9078014, 9078015, 9078018, 9078019, 9078021, 9078022, 9078023, 9078025, 9078026, 9078029, 9078030, 9078033], 1)
(4433, [9080083, 9080084, 9080088, 9080089, 9080091, 9080092, 9080093, 9080099, 9080100, 9080101, 9080102, 9080104, 9080105, 9080106, 9080107, 9080108], 1)
(4434, [9082158, 9082160, 9082164, 9082165, 9082168, 9082170, 9082173, 9082175, 9082176, 9082177, 9082180, 9082183, 9082184, 9082185, 9082187, 9082191], 1)
(4435, [9084244, 9084247, 9084248, 9084249, 9084251, 9084252, 9084253, 9084255, 9084260, 9084263, 9084268, 9084269, 9084274, 9084275, 9084276, 9084277], 1)
(4436, [9086327, 9086329, 9086331, 9086332, 9086333, 9086335, 9086338, 9086340, 9086341, 9086343, 9086344, 9086345, 9086346, 9086347, 9086349, 9086350], 1)
(4437, [9088400, 9088402, 9088405, 9088406, 9088408, 9088410, 9088412, 9088414, 9088415, 9088416, 9088417, 9088420, 9088424, 9088426, 9088427, 9088428], 1)
(4438, [9090480, 9090482, 9090483, 9090484, 9090485, 9090488, 9090489, 9090492, 9090494, 9090495, 9090496, 9090497, 9090500, 9090501, 9090502, 9090507], 1)
(4439, [9092557, 9092562, 9092563, 9092567, 9092569, 9092570, 9092574, 9092576, 9092577, 9092579, 9092581, 9092582, 9092583, 9092585, 9092586, 9092587], 1)
(4440, [9094636, 9094637, 9094641, 9094645, 9094646, 9094647, 9094649, 9094650, 9094652, 9094653, 9094656, 9094657, 9094660, 9094661, 9094662, 9094664], 1)
(4441, [9096713, 9096715, 9096716, 9096717, 9096718, 9096719, 9096721, 9096722, 9096723, 9096724, 9096725, 9096726, 9096729, 9096732, 9096733, 9096734], 1)
(4442, [9098783, 9098785, 9098786, 9098788, 9098792, 9098794, 9098796, 9098797, 9098799, 9098800, 9098801, 9098806, 9098808, 9098810, 9098811, 9098812], 1)
(4443, [9100864, 9100866, 9100867, 9100868, 9100869, 9100870, 9100873, 9100874, 9100875, 9100877, 9100880, 9100882, 9100883, 9100888, 9100891, 9100894], 1)
(4444, [9102943, 9102945, 9102948, 9102951, 9102952, 9102953, 9102954, 9102957, 9102958, 9102960, 9102963, 9102965, 9102966, 9102967, 9102968, 9102969], 1)
(4445, [9105022, 9105023, 9105024, 9105025, 9105030, 9105031, 9105033, 9105034, 9105035, 9105036, 9105037, 9105039, 9105040, 9105042, 9105044, 9105045], 1)
(4446, [9107095, 9107096, 9107097, 9107098, 9107099, 9107103, 9107106, 9107107, 9107108, 9107109, 9107111, 9107112, 9107113, 9107116, 9107117, 9107118], 1)
(4447, [9109167, 9109169, 9109170, 9109171, 9109172, 9109173, 9109174, 9109175, 9109176, 9109178, 9109179, 9109182, 9109187, 9109188, 9109191, 9109196], 1)
(4448, [9111245, 9111247, 9111248, 9111249, 9111251, 9111252, 9111253, 9111255, 9111256, 9111258, 9111261, 9111264, 9111265, 9111266, 9111267, 9111268], 1)
(4449, [9113317, 9113320, 9113321, 9113322, 9113326, 9113327, 9113328, 9113330, 9113331, 9113333, 9113336, 9113338, 9113339, 9113340, 9113345, 9113347], 1)
(4450, [9115396, 9115397, 9115400, 9115401, 9115402, 9115404, 9115405, 9115408, 9115409, 9115410, 9115412, 9115413, 9115415, 9115416, 9115417, 9115419], 1)
(4451, [9117468, 9117469, 9117470, 9117471, 9117474, 9117475, 9117477, 9117478, 9117479, 9117480, 9117481, 9117482, 9117483, 9117484, 9117486, 9117487], 1)
(4452, [9119538, 9119539, 9119540, 9119541, 9119542, 9119543, 9119546, 9119548, 9119549, 9119550, 9119551, 9119552, 9119554, 9119555, 9119556, 9119557], 1)
(4453, [9121607, 9121608, 9121610, 9121611, 9121613, 9121614, 9121617, 9121618, 9121619, 9121620, 9121623, 9121624, 9121625, 9121626, 9121627, 9121628], 1)
(4454, [9123678, 9123679, 9123680, 9123681, 9123683, 9123689, 9123693, 9123694, 9123695, 9123696, 9123698, 9123699, 9123701, 9123705, 9123706, 9123708], 1)
(4455, [9125757, 9125758, 9125759, 9125760, 9125762, 9125764, 9125767, 9125769, 9125771, 9125772, 9125773, 9125777, 9125778, 9125783, 9125785, 9125786], 1)
(4456, [9127835, 9127836, 9127838, 9127839, 9127840, 9127841, 9127842, 9127844, 9127846, 9127847, 9127848, 9127850, 9127851, 9127852, 9127853, 9127858], 1)
(4457, [9129909, 9129910, 9129911, 9129912, 9129913, 9129914, 9129915, 9129917, 9129920, 9129925, 9129926, 9129927, 9129929, 9129931, 9129933, 9129934], 1)
(4458, [9131985, 9131987, 9131990, 9131991, 9131992, 9131993, 9131994, 9131995, 9131996, 9131998, 9132000, 9132001, 9132002, 9132005, 9132006, 9132009], 1)
(4459, [9134059, 9134060, 9134062, 9134063, 9134064, 9134066, 9134071, 9134075, 9132031, 9132031, 9132031, 9132031, 9132031, 9132031, 9132031, 9132031], 1)
(4460, [9134082, 9134083, 9134084, 9134085, 9134087, 9134090, 9134093, 9134095, 9134096, 9134098, 9134099, 9134101, 9134102, 9134103, 9134104, 9134105], 1)
(4461, [9136156, 9136159, 9136161, 9136163, 9136164, 9136165, 9136167, 9136168, 9136171, 9136172, 9136173, 9136175, 9136178, 9136179, 9136182, 9136185], 1)
(4462, [9138234, 9138235, 9138236, 9138237, 9138238, 9138240, 9138242, 9138246, 9138249, 9138250, 9138252, 9138253, 9138254, 9138255, 9138256, 9138257], 1)
(4463, [9140306, 9140308, 9140309, 9140314, 9140315, 9140316, 9140318, 9140319, 9140320, 9140321, 9140325, 9140327, 9140328, 9140330, 9140331, 9140334], 1)
(4464, [9142383, 9142384, 9142385, 9142387, 9142391, 9142392, 9142393, 9142394, 9142395, 9142396, 9142398, 9142400, 9142401, 9142403, 9142404, 9142405], 1)
(4465, [9144454, 9144455, 9144456, 9144459, 9144460, 9144461, 9144462, 9144463, 9144466, 9144468, 9144470, 9144475, 9144476, 9144477, 9144482, 9144483], 1)
(4466, [9146533, 9146534, 9146535, 9146539, 9146540, 9146542, 9146545, 9146546, 9146548, 9146549, 9146550, 9146551, 9146552, 9146553, 9146554, 9146560], 1)
(4467, [9148609, 9148610, 9148612, 9148615, 9148617, 9148618, 9148620, 9148621, 9148623, 9148624, 9148629, 9148630, 9148634, 9148636, 9148640, 9148641], 1)
(4468, [9150690, 9150691, 9150692, 9150694, 9150697, 9150702, 9150706, 9150707, 9150709, 9150710, 9150711, 9150712, 9150714, 9150715, 9150716, 9150717], 1)
(4469, [9152767, 9152768, 9152769, 9152773, 9152774, 9152775, 9152777, 9152778, 9152780, 9152783, 9152787, 9152788, 9152790, 9152792, 9152793, 9152794], 1)
(4470, [9154847, 9154848, 9154849, 9154850, 9154852, 9154853, 9154855, 9154856, 9154857, 9154858, 9154859, 9154860, 9154863, 9154864, 9154865, 9154866], 1)
(4471, [9156915, 9156919, 9156920, 9156921, 9156922, 9156927, 9156929, 9156930, 9156932, 9156933, 9156935, 9156936, 9156938, 9156939, 9156941, 9156942], 1)
(4472, [9158991, 9158992, 9158993, 9158995, 9158998, 9158999, 9159000, 9159001, 9159002, 9159003, 9159004, 9159006, 9159007, 9159008, 9159009, 9159010], 1)
(4473, [9161059, 9161062, 9161063, 9161064, 9161066, 9161067, 9161070, 9161073, 9161074, 9161075, 9161076, 9161077, 9161078, 9161079, 9161081, 9161082], 1)
(4474, [9163131, 9163132, 9163134, 9163135, 9163136, 9163138, 9163139, 9163141, 9163142, 9163143, 9163148, 9163150, 9163151, 9163152, 9163157, 9163158], 1)
(4475, [9165207, 9165214, 9165215, 9165219, 9165221, 9165223, 9165224, 9165226, 9165228, 9165231, 9165232, 9165234, 9165235, 9165238, 9165240, 9165243], 1)
(4476, [9167293, 9167294, 9167295, 9167297, 9167298, 9167301, 9167305, 9167307, 9167309, 9167310, 9167311, 9167312, 9167313, 9167314, 9167315, 9167316], 1)
(4477, [9169365, 9169370, 9169371, 9169372, 9169374, 9169377, 9169378, 9169379, 9169380, 9169381, 9169383, 9169387, 9169390, 9169392, 9169394, 9169397], 1)
(4478, [9171449, 9171450, 9171452, 9171453, 9171455, 9171460, 9171462, 9171464, 9171467, 9171468, 9171471, 9171472, 9171473, 9171474, 9171476, 9171477], 1)
(4479, [9173526, 9173529, 9173533, 9173535, 9173537, 9173538, 9173541, 9173543, 9173546, 9173547, 9173550, 9173551, 9173552, 9173553, 9173554, 9173557], 1)
(4480, [9175606, 9175607, 9175608, 9175610, 9175614, 9175615, 9175618, 9175623, 9175624, 9175625, 9175626, 9175627, 9175628, 9175629, 9175633, 9175634], 1)
(4481, [9177683, 9177684, 9177686, 9177688, 9177689, 9177695, 9177696, 9177697, 9177699, 9177700, 9177702, 9177703, 9177704, 9177707, 9177708, 9177710], 1)
(4482, [9179760, 9179764, 9179765, 9179767, 9179768, 9179769, 9179770, 9179772, 9179773, 9179774, 9179775, 9179776, 9179777, 9179778, 9179779, 9179781], 1)
(4483, [9181831, 9181832, 9181833, 9181834, 9181835, 9181839, 9181841, 9181842, 9181843, 9181845, 9181846, 9181848, 9181849, 9181850, 9181853, 9181855], 1)
(4484, [9183907, 9183908, 9183909, 9183910, 9183911, 9183912, 9183914, 9183915, 9183917, 9183920, 9183922, 9183923, 9183924, 9183926, 9183928, 9183929], 1)
(4485, [9185980, 9185981, 9185982, 9185984, 9185986, 9185988, 9185992, 9185995, 9185997, 9185998, 9185999, 9186004, 9186005, 9186006, 9186007, 9186009], 1)
(4486, [9188061, 9188062, 9188063, 9188065, 9188066, 9188068, 9188069, 9188070, 9188074, 9188076, 9188077, 9188079, 9188081, 9188082, 9188083, 9188084], 1)
(4487, [9190135, 9190138, 9190139, 9190141, 9190142, 9190143, 9190145, 9190146, 9190149, 9190151, 9190154, 9190155, 9190156, 9190157, 9190158, 9190159], 1)
(4488, [9192208, 9192209, 9192210, 9192211, 9192212, 9192213, 9192214, 9192216, 9192217, 9192218, 9192219, 9192220, 9192222, 9192223, 9192224, 9192225], 1)
(4489, [9194276, 9194277, 9194281, 9194282, 9194287, 9194288, 9194289, 9194290, 9194292, 9194293, 9194295, 9194297, 9194298, 9194299, 9194300, 9194301], 1)
(4490, [9196350, 9196351, 9196352, 9196354, 9196355, 9196356, 9196357, 9196359, 9196361, 9196364, 9196365, 9196370, 9196371, 9196372, 9196374, 9196376], 1)
(4491, [9198425, 9198428, 9198430, 9198434, 9198436, 9198437, 9198439, 9198440, 9198443, 9198444, 9198445, 9198447, 9198449, 9198450, 9198451, 9198452], 1)
(4492, [9200501, 9200502, 9200504, 9200505, 9200506, 9200507, 9200509, 9200510, 9200511, 9200516, 9200519, 9200520, 9200521, 9200523, 9200524, 9200526], 1)
(4493, [9202577, 9202579, 9202580, 9202581, 9202582, 9202583, 9202584, 9202587, 9202588, 9202591, 9202593, 9202594, 9202595, 9202596, 9202598, 9202599], 1)
(4494, [9204648, 9204649, 9204651, 9204652, 9204654, 9204655, 9204657, 9204658, 9204659, 9204661, 9204663, 9204666, 9204667, 9204668, 9204669, 9204670], 1)
(4495, [9206719, 9206720, 9206721, 9206722, 9206723, 9206725, 9206728, 9206729, 9206731, 9206733, 9206738, 9206739, 9206741, 9206742, 9206743, 9206744], 1)
(4496, [9208793, 9208795, 9208796, 9208798, 9208799, 9208801, 9208802, 9208804, 9208805, 9208807, 9208811, 9208812, 9208813, 9208816, 9208817, 9208818], 1)
(4497, [9210869, 9210871, 9210872, 9210873, 9210874, 9210877, 9210878, 9210879, 9210880, 9210882, 9210884, 9210885, 9210892, 9210895, 9210897, 9210898], 1)
(4498, [9212949, 9212951, 9212953, 9212955, 9212956, 9212957, 9212958, 9212961, 9212964, 9212965, 9212966, 9212967, 9212968, 9212970, 9212971, 9212972], 1)
(4499, [9215022, 9215023, 9215025, 9215033, 9215034, 9215036, 9215037, 9215040, 9215041, 9215045, 9215049, 9215051, 9215052, 9215055, 9215056, 9215059], 1)
(4500, [9217110, 9217111, 9217112, 9217115, 9217117, 9217119, 9217121, 9217122, 9217123, 9217124, 9217125, 9217127, 9217128, 9217129, 9217131, 9217132], 1)
(4501, [9219181, 9219183, 9219185, 9219186, 9219187, 9219189, 9219191, 9219193, 9219194, 9219195, 9219196, 9219197, 9219200, 9219202, 9219203, 9219206], 1)
(4502, [9221255, 9221257, 9221258, 9221259, 9221260, 9221262, 9221263, 9221265, 9221266, 9221267, 9221268, 9221269, 9221273, 9221274, 9221279, 9221281], 1)
(4503, [9223330, 9223332, 9223336, 9223337, 9223339, 9223340, 9223350, 9223352, 9223353, 9223355, 9223356, 9223358, 9223359, 9223360, 9223361, 9223362], 1)
(4504, [9225411, 9225413, 9225414, 9225417, 9225420, 9225421, 9225422, 9225423, 9225424, 9225425, 9225426, 9225427, 9225428, 9225429, 9225430, 9225434], 1)
(4505, [9227486, 9227489, 9227490, 9227491, 9227492, 9227493, 9227495, 9227496, 9227499, 9227500, 9227501, 9227502, 9227503, 9227504, 9227505, 9227506], 1)
(4506, [9229555, 9229557, 9229558, 9229559, 9229560, 9229561, 9229564, 9229565, 9229568, 9229569, 9229570, 9229572, 9229573, 9229574, 9229575, 9229579], 1)
(4507, [9231628, 9231630, 9231631, 9231634, 9231635, 9231637, 9231638, 9231640, 9231642, 9231643, 9231644, 9231645, 9231647, 9231649, 9231650, 9231652], 1)
(4508, [9233701, 9233702, 9233703, 9233704, 9233705, 9233706, 9233710, 9233714, 9233716, 9233717, 9233718, 9233719, 9233723, 9233725, 9233726, 9233727], 1)
(4509, [9235776, 9235778, 9235781, 9235783, 9235784, 9235785, 9235786, 9235787, 9235788, 9235790, 9235792, 9235793, 9235794, 9235795, 9235798, 9235799], 1)
(4510, [9237848, 9237849, 9237851, 9237854, 9237856, 9237860, 9237862, 9237863, 9237864, 9237866, 9237868, 9237870, 9237871, 9237872, 9237874, 9237875], 1)
(4511, [9239924, 9239926, 9239927, 9239928, 9239929, 9239931, 9239933, 9239934, 9239935, 9239938, 9239939, 9239940, 9239941, 9239942, 9239943, 9239946], 1)
(4512, [9241996, 9241997, 9241998, 9242000, 9242001, 9242002, 9242006, 9242008, 9242010, 9242011, 9242012, 9242014, 9242016, 9242019, 9242020, 9242021], 1)
(4513, [9244071, 9244075, 9244079, 9244080, 9244083, 9244086, 9244087, 9244088, 9244089, 9244091, 9244092, 9244093, 9244094, 9244096, 9244100, 9244101], 1)
(4514, [9246150, 9246151, 9246152, 9246153, 9246154, 9246155, 9246159, 9246162, 9246166, 9246167, 9246168, 9246169, 9246170, 9246171, 9246174, 9246176], 1)
(4515, [9248225, 9248226, 9248227, 9248229, 9248231, 9248232, 9248234, 9248238, 9248239, 9248240, 9248241, 9248242, 9248243, 9248244, 9248245, 9248249], 1)
(4516, [9250298, 9250299, 9250300, 9250301, 9250304, 9250306, 9250309, 9250310, 9250311, 9250312, 9250313, 9250317, 9250318, 9250319, 9250320, 9250321], 1)
(4517, [9252371, 9252372, 9252373, 9252374, 9252376, 9252377, 9252380, 9252382, 9252383, 9252385, 9252386, 9252388, 9252389, 9252390, 9252392, 9252393], 1)
(4518, [9254442, 9254444, 9254445, 9254447, 9254448, 9254449, 9254450, 9254452, 9254453, 9254454, 9254455, 9254457, 9254459, 9254460, 9254461, 9254462], 1)
(4519, [9256514, 9256515, 9256517, 9256518, 9256519, 9256520, 9256521, 9256522, 9256524, 9256525, 9256526, 9256527, 9256528, 9256529, 9256530, 9256532], 1)
(4520, [9258582, 9258583, 9258584, 9258585, 9258586, 9258588, 9258589, 9258590, 9258591, 9258592, 9258593, 9258594, 9258597, 9258599, 9258600, 9258603], 1)
(4521, [9260652, 9260653, 9260654, 9260655, 9260656, 9260657, 9260658, 9260659, 9260661, 9260664, 9260667, 9260668, 9260670, 9260671, 9260672, 9260673], 1)
(4522, [9262722, 9262723, 9262724, 9262726, 9262728, 9262730, 9262731, 9262732, 9262733, 9262735, 9262738, 9262740, 9262741, 9262744, 9262747, 9262749], 1)
(4523, [9264801, 9264804, 9264805, 9264806, 9264808, 9264809, 9264811, 9264812, 9264815, 9264816, 9264817, 9264818, 9264819, 9264823, 9264824, 9264827], 1)
(4524, [9266879, 9266880, 9266883, 9266885, 9266886, 9266887, 9266888, 9266889, 9266890, 9266893, 9266894, 9266898, 9266901, 9266904, 9266905, 9266907], 1)
(4525, [9268956, 9268957, 9268958, 9268960, 9268962, 9268965, 9268967, 9268972, 9268973, 9268976, 9268977, 9268980, 9268981, 9268982, 9268983, 9268985], 1)
(4526, [9271035, 9271036, 9271037, 9271039, 9271042, 9271043, 9271044, 9271047, 9271049, 9271050, 9271051, 9271052, 9271053, 9271055, 9271058, 9271061], 1)
(4527, [9273113, 9273114, 9273118, 9273119, 9273120, 9273121, 9273123, 9273124, 9273127, 9273129, 9273132, 9273137, 9273138, 9273139, 9273140, 9273141], 1)
(4528, [9275190, 9275191, 9275192, 9275194, 9275195, 9275197, 9275199, 9275200, 9275201, 9275202, 9275203, 9275204, 9275207, 9275209, 9275214, 9275215], 1)
(4529, [9277264, 9277265, 9277270, 9277273, 9277275, 9277276, 9277277, 9277278, 9277280, 9277281, 9277282, 9277283, 9277285, 9277286, 9277289, 9277290], 1)
(4530, [9279339, 9279341, 9279343, 9279346, 9279349, 9279351, 9279355, 9279356, 9279357, 9279358, 9279360, 9279361, 9279363, 9279365, 9279366, 9279367], 1)
(4531, [9281417, 9281418, 9281419, 9281421, 9281422, 9281424, 9281425, 9281426, 9281430, 9281431, 9281432, 9281433, 9281434, 9281435, 9281438, 9281440], 1)
(4532, [9283490, 9283491, 9283492, 9283494, 9283496, 9283499, 9283500, 9283501, 9283502, 9283504, 9283506, 9283507, 9283509, 9283510, 9283511, 9283512], 1)
(4533, [9285561, 9285562, 9285563, 9285564, 9285565, 9285566, 9285568, 9285569, 9285571, 9285573, 9285576, 9285577, 9285578, 9285579, 9285581, 9285583], 1)
(4534, [9287632, 9287633, 9287634, 9287641, 9287644, 9287646, 9287649, 9287650, 9287651, 9287652, 9287654, 9287660, 9287662, 9287663, 9287664, 9287666], 1)
(4535, [9289716, 9289717, 9289718, 9289719, 9289724, 9287679, 9287679, 9287679, 9287679, 9287679, 9287679, 9287679, 9287679, 9287679, 9287679, 9287679], 1)
(4536, [9289731, 9289733, 9289735, 9289736, 9289737, 9289738, 9289741, 9289742, 9289743, 9289745, 9289747, 9289748, 9289751, 9289754, 9289755, 9289756], 1)
(4537, [9291805, 9291806, 9291807, 9291809, 9291810, 9291811, 9291815, 9291819, 9291820, 9291821, 9291822, 9291823, 9291824, 9291825, 9291831, 9291833], 1)
(4538, [9293885, 9293888, 9293891, 9293893, 9293900, 9293901, 9293903, 9293904, 9293905, 9293906, 9293907, 9293908, 9293909, 9293913, 9293914, 9293917], 1)
(4539, [9295967, 9295968, 9295969, 9295970, 9295971, 9295974, 9295975, 9295977, 9295978, 9295981, 9295982, 9295983, 9295986, 9295990, 9295994, 9295997], 1)
(4540, [9298050, 9298052, 9298053, 9298060, 9298062, 9298063, 9298066, 9298067, 9298069, 9298070, 9298076, 9298077, 9298078, 9298083, 9298084, 9298088], 1)
(4541, [9300138, 9300140, 9300142, 9300145, 9300148, 9300149, 9300152, 9300153, 9300154, 9300155, 9300159, 9300160, 9300161, 9300162, 9300163, 9300168], 1)
(4542, [9302217, 9302222, 9302223, 9302224, 9302225, 9302226, 9302227, 9302230, 9302233, 9302234, 9302238, 9302242, 9302243, 9302245, 9302246, 9302247], 1)
(4543, [9304296, 9304297, 9304298, 9304300, 9304301, 9304303, 9304304, 9304305, 9304306, 9304307, 9304308, 9304312, 9304313, 9304314, 9304315, 9304316], 1)
(4544, [9306365, 9306366, 9306367, 9306368, 9306369, 9306371, 9306373, 9306374, 9306376, 9306377, 9306379, 9306381, 9306384, 9306385, 9306387, 9306388], 1)
(4545, [9308437, 9308438, 9308439, 9308440, 9308441, 9308443, 9308444, 9308445, 9308446, 9308447, 9308449, 9308452, 9308454, 9308458, 9308459, 9308460], 1)
